is_hazmat,reason,item_id,title,description,domain_id
True,"Aerossóis são geralmente inflamáveis devido aos propelentes, classificando-os como material perigoso.",MLB40723781,Desodorante Aerossol Mood 150ml Women - Kit C/ 6un,"DESODORANTE AEROSSOL MOOD 150ML WOMEN - KIT C/ 6 UN

Descrição  
O Desodorante Aerossol Mood 150ml Women foi desenvolvido para oferecer proteção duradoura contra o suor e os odores, com uma fragrância sofisticada e envolvente, ideal para mulheres modernas e ativas. Sua fórmula suave e dermatologicamente testada garante proteção sem irritar a pele, proporcionando conforto e segurança ao longo do dia. Este desodorante é perfeito para quem busca uma combinação de frescor e elegância, mantendo a sensação de limpeza e bem-estar em qualquer ocasião.  
Este kit com 6 unidades de 150ml cada é a escolha perfeita para quem gosta de estar sempre preparada e protegida. O formato aerossol facilita a aplicação, distribuindo o produto de maneira uniforme nas axilas, garantindo uma cobertura eficaz. O Desodorante Aerossol Mood Women é ideal para usar diariamente, seja no trabalho, em eventos sociais ou atividades físicas, garantindo frescor e confiança com uma fragrância feminina e marcante.  

Modo de Uso  
Agite bem a embalagem antes de usar para garantir uma aplicação uniforme. Aplique o desodorante aerossol a uma distância de 15 cm das axilas, em movimentos circulares. Espere o produto secar completamente antes de vestir-se, para evitar manchas nas roupas. Reaplique ao longo do dia, conforme necessário, para manter a proteção e o frescor. Use diariamente para garantir uma proteção eficaz contra o suor e odores, mantendo-se fresca e confiante.",MLB-DEODORANTS
False,"Cremes depilatórios para uso cosmético não são geralmente classificados como materiais perigosos. Eles não são inflamáveis, corrosivos (no sentido de produtos químicos industriais), tóxicos ou explosivos.",MLB23202027,Creme depilatório Depil Bella Pré e Pós depilação + Calmante,,MLB-DEPILATORY_CREAMS
False,"É uma cera depilatória cosmética à base de mel, não contendo substâncias inflamáveis, corrosivas, tóxicas ou outras classificadas como materiais perigosos para transporte.",MLB35106339,Depilatorio Depiroll Cera 300g Hidrossoluvel Mel - Kit C/2un,"A cera depilatória Depiroll 300g hidrossolúvel mel é uma excelente escolha para quem procura uma depilação eficaz e confortável. Com uma fórmula delicada à base de mel, é adequada para todos os tipos de pele, incluindo as mais sensíveis.

Modo de usar:
Antes de aplicar, limpe e seque bem a pele. Aqueça a cera no micro-ondas ou em banho-maria até obter a consistência apropriada. Tenha cuidado para não aquecer demais, para evitar o risco de queimaduras. Utilize a espátula para aplicar a cera na direção do crescimento dos pelos. Coloque um lenço sobre a cera e puxe-o com determinação na direção oposta ao crescimento dos pelos. Para remover os resíduos de cera, use um lenço umedecido e, para finalizar, aplique um hidratante calmante.",MLB-DEPILATORY_WAXES
False,"É um aquecedor de cera depilatória, um aparelho elétrico, e não contém materiais perigosos como substâncias inflamáveis, corrosivas ou baterias de lítio.",MLB28964997,Pote depilatório profissional 500g Metal 032018,"Este pote depilatório profissional de 500g é uma ferramenta essencial para qualquer profissional de beleza ou para quem procura a conveniência de depilar em casa. Feito de metal resistente, este pote foi projetado especificamente para aquecer a cera depilatória com eficiência e segurança. Com capacidade de até 500 gramas, é perfeito para uso em cabeleireiros ou para uso doméstico. Seu termostato ajustável permite um controle preciso da temperatura, que pode variar de 10 a 80° C, garantindo assim a temperatura ideal para a cera. Com uma potência de 450W, esta panela pode aquecer a cera em um tempo médio de apenas 20 minutos, permitindo um serviço rápido e eficiente. Além disso, inclui um adaptador de plugue para maior comodidade. Deve-se notar que este modelo não inclui uma espátula e não possui um filtro. No entanto, seu design e funcionalidade o tornam a opção ideal para todas as suas necessidades de depilação.",MLB-DEPILATORY_WAX_WARMERS
True,"Computadores contêm baterias de íon-lítio, que são classificadas como material perigoso devido ao risco de incêndio.",MLB57079509,"Computador Completo Intel Core i7, 8GB RAM, SSD 512GB, Monitor LED 23"", Windows 10 Pro, Preto, Bivolt - BluePC Office1 CDBP-OFF1-136","Computador BluePC Office1:

::: Desempenho de sobra com preço justo :::
  
Grandes diferenciais da linha Office1 da BluePC:

::: Inteligência artificial :::
Este computador está apto a executar diversas ferramentas de inteligência artificial com fluidez. Com ele, você pode explorar dezenas de ferramentas diferentes via web ou instaladas no computador. Crie imagens, vídeos, resuma textos, escreva documentos, crie apresentações, aplicativos e muito mais.

::: Produção industrial :::
Todos os computadores da BluePC são industrializados por profissionais especializados, em ambiente controlado e com rígidos controles de qualidade.

::: Microsoft Windows 10 Professional :::
A versão Professional é ideal para ambientes empresariais, profissionais exigentes e usuários que buscam por um sistema rico em funcionalidades.

::: Processadores Intel :::
Equipados com processadores Intel, os computadores BluePC Office1 estão aptos a executar múltiplas tarefas ao mesmo tempo, sem lentidão ou travamento.

::: Armazenamento veloz :::
Os computadores BluePC Office1 vêm equipados com Solid State Drives (SSDs), permitindo iniciar o sistema e executar tarefas instantaneamente.

::: Upgrades :::
A linha Office1 vem equipada com 2 slots PCI express livres para a instalação de placas diversas e 3 conexões SATA para expansão do armazenamento.

::: Super Pacote de programas :::
Lista de softwares já instalados e configurados no seu computador BluePC Office1:
- Microsoft One Drive
- Microsoft Clipchamp
- Microsoft Teams
- Microsoft Outlook
- Canva
- Netflix
- WhatsApp
- Spotify
- Google Chrome

Especificações técnicas:

Computador
- Marca: BluePC
- Linha: Office1

Processador
- Marca: Intel
- Série: Core i7
- Modelo: 2600
- Geração: 2ª
- Clock: 3.80Ghz
- Núcleos: 4
- Threads: 8

Placa mãe
- Chipset: Intel H Series
- Slots de memórias: 2
- Saídas de vídeo: HDMI e VGA
- Saídas USB: 6 (4 traseiras e 2 frontais)
- Conexões de áudio HD 6 canais
- Conexão de rede: Gigabit RJ45 LAN 10/100/1000

Memória RAM
- Capacidade instalada: 8GB

Armazenamento
- Tipo: SSD
- Capacidade: 512GB

Gabinete
- Padrão: Micro ATX
- Conexões: 2x USB e 2x áudio
- Fonte: Real bivolt
- Cor: Preto

Acessórios
- Mouse: USB, com fio, preto, ambidestro com 3 botões
- Teclado: USB, com fio, preto, padrão ABNT2

Monitor
- Tipo da tela: LED
- Formato da tela: Widescreen
- Resolução da tela: Full HD 1920x1080
- Proporção da tela: 16:9
- Tamanho da tela: 23""
- Taxa de atualização: 75Hz
- Tempo de resposta: 5ms
- Cores: 16.7 milhões
- Brilho: 220cd/m2
- Contraste: 1.000:1
- Ergonomia: Ajuste de inclinação
- Suporte VESA: Sim

Sistema operacional
- Desenvolvedor: Microsoft
- Versão: Windows 10 Professional Trial",MLB-DESKTOP_COMPUTER_KITS
False,"O produto é um carregador USB/fonte de alimentação e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis, corrosivos ou tóxicos.",MLB34823123,Carregador USB Calcini Gan 65w Pd Pd Block Carregador de parede,"Com a fonte de alimentação CALCINI AD06, você pode garantir a corrente contínua e estável do seu computador desktop e otimizar a operação de seus componentes.",MLB-DESKTOP_COMPUTER_POWER_SUPPLIES
False,"O produto é um organizador de mesa/escritório e não contém substâncias perigosas, baterias ou outros materiais regulamentados.",MLB24689605,Organizador com gaveta de malha,"O organizador Sablón com gaveta de malha é o aliado perfeito para manter seus espaços arrumados e elegantes. Seu design moderno e funcional se adapta a qualquer ambiente, seja em sua casa ou escritório. 
 
 Esse organizador tem uma gaveta de malha que permite visualizar o conteúdo sem precisar abri-lo, facilitando a busca por seus objetos. Além disso, sua estrutura robusta garante longa durabilidade, mesmo com uso constante. 
 
 O modelo Sablón Organizer with Drawer é versátil e prático. Você pode usá-lo para armazenar tudo, desde seus utensílios de escritório até seus acessórios pessoais. Seu tamanho compacto o torna ideal para colocá-lo em qualquer espaço, sem ocupar muito espaço. 
 
 Não perca mais tempo procurando suas coisas. Com o Sablon Mesh Drawer Organizer, tudo estará sempre à mão e no lugar. Compre e experimente a satisfação de um espaço bem organizado.",MLB-DESK_ORGANIZERS_AND_PENCIL_HOLDERS
False,"A bolsa de maternidade não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio.",MLB25029329,Bolsa De Maternidade Bebê Unissex Jeans 4 Pçs Imediato,,MLB-DIAPER_BAGS
False,"O produto consiste em um dado de poliestireno e uma vela aromática/de massagem. Velas de consumo, especialmente as para massagem, geralmente não são classificadas como materiais perigosos, pois são compostas principalmente por ceras sólidas ou semissólidas e não contêm líquidos inflamáveis em quantidade ou concentração que as tornem perigosas para transporte.",MLB27120613,Dado Erotico Jogos Das Posicões Hétero E Vela Aromatica Cor Preto,"SEJA BEM VINDO (A)

Enlouqueça seu (a) parceiro (a) com uma brincadeira sensual!

Dado Posições Sexuais é um Jogo muito sensual de tarefas perfeito para apimentar, descontrair e sair da rotina. Faça a noite pegar fogo com tanta excitação e desejo.

Modo de uso: Você e seu (a) parceiro (a) devem jogar os dados e realizar as tarefas.

Contém: 1 Dado Jogo das Posições

Composição:
Poliestireno Alto Impacto

Validade:
Indeterminada

Acenda Gourmet Vela Beijável para Massagem Corporal Blum

Crie um clima intimista e faça uma deliciosa massagem aromática com as velas especiais hidratantes Blum.
A vela Acenda Gourmet derrete e se transforma em um óleo beijável em deliciosos sabores para massagem corporal. Deixe seu ambiente a dois perfeito.
Vela especial que ao derreter se transforma em óleo corporal, hidratante e beijável. Não queima a pele.

Modo de usar:
Acenda o pavio e deixe derreter por 5 minutos, ou até que a parte superior fique líquida.
Apague a chama e derrame o óleo sobre o corpo com suaves massagens circulares.
Espere o óleo ser absorvido pela pele para beijar, lamber e saborear. 
Por se tratar de um produto beijável experimente além da massagem distribuir beijinhos pelo corpo de seu(a) parceiro(a)

Contém: 40g.

Marca: Blum

Não testado em animais;
Livre de parabenos;
Zero sulfato.

Orientação ao consumidor:
Uso externo;
Em caso de contato com os olhos, lave com água em abundância;
Em caso de alergia ou irritação, suspenda o uso;
Não aplique sobre a pele irritada, lesionada ou inflamada;
Mantenha fora do alcance de crianças e animais;
Conserve em local fresco, ao abrigo da luz e calor excessivo.

Item a ser enviado: 
1 Vela Aroma iogurte
1 Dado das posições

OBS: OS DADOS SÃO DISPPONIVEIS NAS CORES PRETO E BRANCO, SERÁ ENVIADO DE ACORDO COM O DISPONIVEL EM ESTOQUE.",MLB-DICE
False,"Este é um modelo de carro de brinquedo, que geralmente não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos.",MLB22434041,Kinsmart Veneno 1:36,,MLB-DIECAST_VEHICLES
True,"Pilhas recarregáveis, especialmente as de íon-lítio, são consideradas materiais perigosos devido ao risco de incêndio.",MLB47808824,Kodak SMART CAPTURA PILHA RECARREGAVEL C1530 compacta,,MLB-DIGITAL_CAMERAS
False,"É um controlador eletrônico para forno, não contendo substâncias inflamáveis, corrosivas, tóxicas ou outros materiais perigosos.",MLB39483203,Controlador digital de forno Inova Controlador Forno Industria,,MLB-DIGITAL_OVEN_CONTROLLERS
True,"Contém bateria de lítio, que é classificada como material perigoso.",MLB42165375,Gernie Reprodutor Mp3 Reprodutor Mp3 Usb Bateria Lítio Música Reprodutor Mp3 Portátil Reprodutor Mp3 Kinder (black),"1. Este reprodutor de música digital é compatível com os formatos de música MP3 e WMA, proporcionando uma boa diversão. 
 
 2. Bateria de lítio recarregável embutida, a música completa pode ser reproduzida continuamente. 
 
 3. Equipado com fones de ouvido de 3,5 mm, para que você não precise comprá-los separadamente. 
 
 4. Ele suporta expansão de cartão de memória de 32 GB não incluída como memória, que será mais flexível. 
 
 5. Design moderno e compacto, acabamento requintado. 
 
 Especificação 
 
 Tipo de item: Leitor de MP3 
 Material: ABS 
 Tempo de reprodução: cerca de 10 horas 
 Tempo de espera: cerca de 48 horas 
 Capacidade da bateria: bateria de lítio de 80 mAh incluída 
 Modo de operação: botão 
 Interface: Interface de fone de ouvido USB 2.0 
: aprox. 3,5 mm 
 
 O pacote inclui 
 1 leitor de MP3 
 1 fone de ouvido de 3,5 mm 
 1 cabo 
 
 Note 
 1. Não há cartão de memória neste produto, você deve comprá-lo separadamente e inseri-lo no MP3 antes de poder usá-lo. Suporta cartões de memória de até 32 GB.",MLB-DIGITAL_PORTABLE_MEDIA_PLAYERS
True,Baterias de lítio são consideradas materiais perigosos devido ao seu potencial de incêndio.,MLB50855804,"Substituição da bateria de lítio Prostar, bateria recarregável, A",,MLB-DIGITAL_PORTABLE_MEDIA_PLAYER_BATTERIES
True,"Contém bateria de lítio, que é classificada como material perigoso devido ao risco de incêndio.",MLB46167824,Vacuômetro Digital Smart Suryha Bluetooth Alta Precisão Bateria Lítio,"Características do Produto  

Alta Precisão: O Vacuômetro Digital Smart alcança medições precisas de vácuo profundo com resoluções de até um dígito. Essa meta de vácuo é fornecida via notificação quando atingida.

Smart APP Control: Controle o Vacuômetro Digital Smart Suryha remotamente e navegue por todos os dados de medição via Smartphone ou Tablet. Documente seu trabalho de forma rápida e conveniente, finalize seus relatórios e exporte os dados diretamente do seu local de trabalho.

Status de H2O no sistema: O medidor de vácuo julga automaticamente o estado físico de água comparando a temperatura do ambiente e a temperatura de saturação correspondente ao vácuo no sistema.

Tela fácil de ler: A leitura digital contínua do processo de vácuo pode ser visualizada facilmente na tela de LCD do Vacuômetro, que possui informações completas sobre o processo.

Bateria de lítio recarregável: A bateria de lítio recarregável embutida pode funcionar até 20 horas por carga completa, evitando problemas de troca frequente de bateria.

Especificações Técnicas

Faixa de medição: 

0-19000 mícron

Rosca:

1/4 SAE

Precisão:

1~10.000 mícron: ±10% das leituras ±10 mícron  
10.000~19.000 mícron: ±20% das leituras 

Resolução: 

0-400 1 Mícron  
400-3000 10 Mícron  
3000-10000 100 Mícron  
10000-19000 250 Mícron  

Unidades de vácuo

mícron, mTorr, in/hg, Pa, Torr, KPa, mbar e psia

Bateria

bateria de lítio recarregável (1.000mAh)",MLB-DIGITAL_PRESSURE_GAUGES
False,"O produto é um kit de estação meteorológica para crianças, composto por acessórios educativos que não contêm substâncias inflamáveis, corrosivas, tóxicas, explosivas, gases comprimidos ou outros materiais perigosos.",MLB38100968,Brinquedo Educativo Steam Kit Estaçao Meteorologica 11576,"Diversão e aprendizado com Steam Brincadeira Inteligente Estação Meteorológica da Xalingo. Com a Linha Steam a criança aprenderá através da própria experiência, noções de ciência e sustentabilidade. Com os componentes do produto a criança monta a sua própria Estação Meteorológica. O kit apresenta um cata-vento, um anemômetro, um termômetro e um pluviômetro. Também é possível criar um terrário. Contém 20 acessórios. Imagens meramente ilustrativas.

Código de Barras: 7896640438159
Código de Referência: 1157.6
Marca: Xalingo
Série: Steam
Modelo: Estação Meteorológica
Idade: +8 anos
Medidas da Caixa: 22x05x17 cm aproximadamente
Certificado: Ce-Bri/Sgs N-0078-76 NM 300/2002 Ocp 0040",MLB-DIGITAL_WEATHER_STATIONS
False,"O produto é um brinquedo sexual feito de gel de silicone, descrito como não tóxico e seguro, sem componentes perigosos como baterias de lítio ou substâncias químicas regulamentadas.",MLB28917303,"Cinto lésbico, calça de vibrador de alta simulação","Design unissex, ideal para homens e mulheres. 
 
 Seguro para uso, livre de toxicidade e insípido, durável e resistente à deformação. 
 
 Feito com gel de silicone puro de alta qualidade, seguro e saudável, sem causar danos ao usuário. 
 
 Simulação precisa da pele humana, nem muito dura nem muito macia. 
 
 Design leve e compacto, fácil e confortável de transportar, otimiza o espaço. 
 
 Especificação: 
 Tipo de item: cinto de edredom 
 Material: gel de silicone 
 Adequado para homens e mulheres 
 
 Lista de pacotes: 
 1 x massageador 
 1 x calça de couro PU.",MLB-DILDOS
False,"O produto é um cordão elétrico para abajur e não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB34111302,Lucchi - Cordão P/ Abajur C/ Interruptor Incolor - 120+80cm,"Cordão para Abajur Lucchi com Interruptor Incolor - 120+80cm

DESCRIÇÃO TÉCNICA

- Providos de capas isolantes para maior segurança na conexão com a tomada;
- Material de cobertura: Termoplástico;
- Cor: Incolor;
- Grau de proteção: IPX0 e destinados a equipamentos classe II;
- Corrente e tensão máxima admissível: 2,5A/250V;
- Tipo de terminal: conexões crimpadas;
- Interruptor centro de cordão em poliamida + fibra de vidro;
- Corrente e tensão máxima admissível: 2,5A/250V;
- Plugue em conformidade com a norma ABNT NBR NM 60884-1:2004;
- Provido com o cabo flexível plano 300V H03VVH2-F 60227 IEC 52 2 x 0,5 mm2;
- Comprimento do cabo do plugue até eixo do interruptor 120cm e do eixo do interruptor até ponta 80cm.",MLB-DIMMERS
False,"O produto é um conjunto de mesa e cadeiras, feito de madeira e MDF, sem conter materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB36240814,Mesa Redonda 100cm Madeira + 4 Cadeiras Charles Eiffel Eames Tampa Preto Pés Madeira Verniz,"Mesa Jantar Redonda Virginia Premium 100cm MDF 18MM com 4 Cadeiras Eames Eiffel PRETO

Transforme sua sala de estar com estilo e personalidade com o conjunto Mesa Jantar Redonda Eames Eiffel Premium 100cm e 4 Cadeiras Eames Eiffel.

A Mesa Eames Eiffel Redonda possui uma base de MDF 18mm de alta qualidade com acabamento premium. Seu material resistente e de fácil limpeza a torna perfeita para renovar o ambiente da sua sala de estar. O design icônico Eames Eiffel é versátil e se adapta a qualquer estilo de decoração.

Principais características:

• Suporta até 120 kg, proporcionando segurança e durabilidade.
• Acabamento premium, que agrega elegância e sofisticação.
• Resistente à água, facilitando a limpeza e manutenção.
• Design moderno, que adiciona um toque de estilo ao seu espaço.
• Atende às necessidades do dia a dia, oferecendo praticidade e conforto.

Dimensões:

• Tampo: 100 cm de diâmetro.
• Altura: 75 cm.
• Espessura: 2 cm.

As cadeiras são fabricadas com polipropileno e madeira, materiais que conferem resistência e segurança ao modelo. Ao receber o conjunto, as cadeiras serão enviadas desmontadas em caixas de papelão, porém, um manual de montagem acompanha o produto. Não se preocupe, a montagem é fácil!

Especificações Técnicas:

• Modelo: Charles Eames Eiffel.
• Altura Total: 82 cm.
• Altura do Assento: 45 cm.
• Largura: 46 cm.
• Profundidade: 54 cm.
• Material da Estrutura: Madeira e Metal.
• Material do Assento: Polipropileno.
• Peso Aproximado: 3.70 kg.
• Resistência: Suporta até 120 kg.

Observações:

• Produto enviado desmontado.
• Montagem de fácil complexidade.",MLB-DINING_AND_KITCHEN_TABLES
True,"Gasolina é um material inflamável e, portanto, classificado como perigoso.",MLB36199277,"Cadeira Molis, tecido, assento a gasolina","Boas conversas e boa companhia trazem boas sobremesas e, para alcançar tudo isso, buscamos nos sentir bem-vindos e relaxados. Conforto, durabilidade e estética são alguns dos pilares nos quais baseamos as compras de nossas cadeiras de jantar. Ter uma cadeira Hogar Venecia tornará esses lugares espaços únicos em sua casa.",MLB-DINING_CHAIRS
False,"Este produto é um suporte ou caixa para baterias, não as baterias em si. O suporte não é material perigoso.",MLB64432656,5 Unidades 18650 Caixa De Bateria De Inserção Direta Smt Suporte De Bateria Smd (4 Slots),,MLB-DIRECT_BOXES
False,"É um prato de sobremesa, não contendo substâncias perigosas ou componentes regulamentados.",MLB36212217,Prato de sobremesa Oxford Jeans Jeans,,MLB-DISHES_PLATES
False,"O produto é um escorredor de louça de aço, que não se enquadra em nenhuma categoria de material perigoso.",MLB47434116,Escorredor de louça Denise Escorredor talher aço,,MLB-DISHES_RACKS
False,"O produto é um tensoativo não iônico (Renex 95) usado em detergentes e limpadores. Não há indicação de que seja inflamável, corrosivo, tóxico, explosivo ou se enquadre em outras categorias de materiais perigosos para transporte.",MLB28495783,Renex 95 Aroma Max 500ml - Multiuso E Desengraxante,"O Renex 95 é um tensoativo não iônico com propriedades cosméticas e múltiplas aplicações. Sua fórmula possui uma parte hidrófoba proveniente do nonilfenol e uma parte hidrófila resultante da cadeia de óxido de etileno. Com o aumento do grau de etoxilação, a molécula se torna mais hidrofila (maior HLB4), o que afeta sua solubilidade em água, seu poder espumante, sua molhabilidade e detergência.

Este produto é indicado para uso em detergentes de uso geral, sanitizantes, limpadores, abrasivos, polidores de prataria, desengraxantes para lavagem de roupas, mãos, peças automotivas e automóveis, shampoos para automóveis, limpa-vidros, detergentes para lavagem de roupas, clorados para branqueamento de manchas, multifuncionais e amoniacados para limpeza geral, amaciantes e solubilizante de essência para desinfetantes líquidos.

Sua dosagem recomendada varia de 0,1% a 10,0%, dependendo da aplicação desejada.

Com o Renex 95, você tem um produto versátil e eficiente, que atua como emulsionante, detergente, solubilizante, umectante e desengraxante. Sua formulação de alta qualidade proporciona resultados excelentes em diversas tarefas de limpeza e cuidado pessoal.

O tensoativo não iônico presente no Renex 95 possibilita a remoção de sujeiras e gorduras de forma eficaz, garantindo uma limpeza profunda e completa. Além disso, sua ação emulsionante permite a formação de emulsões estáveis, facilitando a dispersão de substâncias insolúveis em água.

A função detergente do Renex 95 o torna ideal para a lavagem de roupas, mãos e superfícies variadas, garantindo a remoção de manchas e sujeiras com facilidade. Sua ação solubilizante permite a dissolução de substâncias insolúveis, facilitando a limpeza e a remoção de resíduos.

O Renex 95 também pode ser utilizado como umectante, ajudando a manter a umidade e a maciez de tecidos e superfícies, além de ser um desengraxante eficiente para a remoção de sujeiras e gorduras pesadas.

Com o Renex 95, você tem um produto de alta qualidade, desenvolvido para atender às suas necessidades de limpeza e cuidado pessoal. Sua formulação eficiente e versátil garante resultados excelentes em diversas aplicações.",MLB-DISHWASHING_DETERGENTS
True,"Provavelmente contém uma bateria de lítio, que é classificada como material perigoso devido ao risco de incêndio.",MLB26879859,Barbeador Needs APARELHO DEPILATÓRIO NEEDS,,MLB-DISPOSABLE_AND_REFILLABLE_RAZORS
False,"Fraldas não contêm substâncias perigosas, inflamáveis, corrosivas ou tóxicas.",MLB38279103,Fralda Calca Confortfral Baby Jumbo Sxg22,,MLB-DISPOSABLE_BABY_DIAPERS
False,"O produto é composto por colheres descartáveis de poliestireno, que não se enquadram em nenhuma categoria de materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB62181710,Colher Descartável Talher Reforçado Inquebrável Açai 50un,"**Características:**

Material: PS (Poliestireno Inquebrável)  
Quantidade: 50 colheres  
Cores disponíveis: Branco ou Preto  
Formato ergonômico e confortável  
Ideal para sobremesas, refeições e sopas  

**Vantagens:**

Alta durabilidade mesmo com líquidos quentes  
Excelente acabamento e resistência  
Talher com visual elegante para qualquer ocasião  
Muito mais higiene e agilidade no seu serviço  

As colheres descartáveis Bellocopo são a escolha perfeita para quem busca praticidade e estilo. Com um total de 50 peças, este kit de fábrica garante que você tenha sempre talheres à mão, sem a preocupação de falta. Disponíveis nas elegantes cores branco e preto, se adaptam a qualquer evento, desde festas até refeições diárias. O modelo de colher inquebrável Açai é projetado para oferecer conforto e ergonomia, tornando cada uso uma experiência agradável. Além disso, sua resistência a líquidos quentes assegura que você possa servir uma variedade de pratos com confiança e segurança.",MLB-DISPOSABLE_PARTY_KITS
True,"O produto contém 'ácido', que é uma substância corrosiva e classificada como material perigoso.",MLB49036512,Salvimar 400102G Ácido verde,,MLB-DIVING_KNIVES
False,"O produto é uma máscara de mergulho feita de silicone, não contendo substâncias perigosas, baterias ou outros materiais regulamentados.",MLB37520333,Máscara Aquática Atomic Veneno Sem Moldura,"Descubra a revolucionária máscara de mergulho Atomic Veneno Frameless Aquatic Mask, projetada para oferecer a você uma experiência de mergulho incomparável. Este modelo, da renomada marca Atomic, se destaca por sua construção hidrodinâmica de baixo volume, que facilita a entrada e saída da água, permitindo que você aproveite suas aventuras subaquáticas com total conforto. Seu design inovador, que combina dois materiais de silicone em diferentes níveis de suavidade, garante um ajuste perfeito e uma sensação de leveza no rosto. Além disso, a lente exclusiva Atomic UltraClear oferece clareza excepcional, melhorando sua visibilidade subaquática. Com o VENOM Frameless, você mudará sua percepção das máscaras de mergulho para sempre, pois cada detalhe foi pensado para maximizar seu conforto e desempenho. Não perca a chance de experimentar a qualidade e o estilo que somente a Atomic pode oferecer. Mergulhe na aventura!",MLB-DIVING_MASKS
False,"O adaptador em si não é um material perigoso; é um acessório para um tanque de gás propano, que é o material perigoso.",MLB28508116,Genérica Adaptador de tanque Falt de gas propano,,MLB-DJ_TURNTABLE_SLIPMATS
False,"É um organizador de plástico, não contendo substâncias perigosas, baterias ou gases.",MLB50315792,Organizador Gaveta empilhável Stori 8816 de plástico com 2 níveis,,MLB-DOCUMENT_AND_PAPER_ORGANIZERS
False,"O produto é uma mochila para cachorros, não contendo substâncias perigosas, baterias ou outros materiais regulamentados.",MLB44296649,Mochila De Passeio Morganfrida Jeans Para Cachorros Cor Jeans G,,MLB-DOG_BACKPACKS_AND_SADDLEBAGS
False,"Um carregador USB é um acessório eletrónico e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou corrosivos.",MLB38341812,Carregador USB extra Petspy para coleira de treinamento P620,,MLB-DOG_BARK_CONTROL_COLLARS
False,"Não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB46027490,Bandeja sanitária para cães Modapet Bandeja sanitaria,,MLB-DOG_POTTY_TRAYS
False,"O produto é uma casa de bonecas e uma bola, que são brinquedos e não contêm materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio.",MLB39053623,Casa de bonecas Buba Brinquedo Educativo Educativo Buba Bola 17973,,MLB-DOLLHOUSES
False,"A boneca e seus acessórios não contêm materiais perigosos, como baterias de lítio, líquidos inflamáveis ou produtos químicos corrosivos.",MLB45464189,Boneca XINGLETON Agus Boneca fashionista,"A boneca Agus é a companhia ideal para pequenos fashionistas. Com um tamanho de 35 cm, seu design realista e articulado permite que as meninas explorem sua criatividade brincando. Inclui acessórios charmosos, como óculos, gato e bolsa, que estimulam a imaginação e o desenvolvimento de habilidades sociais. 
 
 Feita com materiais de alta qualidade, esta boneca é durável e segura para meninas de 3 anos ou mais. Seu estilo moderno e atraente o torna a escolha perfeita para quem procura um brinquedo que combine diversão e aprendizado. Além disso, sua natureza colecionável o torna ainda mais especial para meninas que gostam de ter uma coleção exclusiva. 
 
 O jogo com a boneca Agus não é apenas divertido, mas também promove o desenvolvimento educacional por meio da simulação de situações cotidianas. As meninas poderão criar histórias e aventuras, estimulando sua capacidade de narrar e sua criatividade. É um presente ideal para aniversários, festas ou qualquer ocasião especial. 
 
 Com a boneca Agus, cada dia é uma nova oportunidade de aprender e se divertir. Seu design inteligente e os acessórios incluídos garantem horas de diversão criativa. Ele permite que as meninas explorem seu estilo pessoal enquanto desenvolvem habilidades importantes em um ambiente seguro e divertido.",MLB-DOLLS
False,"O produto é uma boneca colecionável de vinil e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis, corrosivos ou tóxicos.",MLB53198603,Boneca Tapimovil Spiderman Boneca Marvel Ooshies colecionável,"Figuras colecionáveis Marvel Dolls de 10 cm Vários personagens de Ooshies 
 Descubra a emoção do universo Marvel com as bonecas colecionáveis Marvel Ooshies de 10 cm. Cada boneco de vinil é cuidadosamente projetado para representar seus super-heróis favoritos, inspirado no Multiverso dos Vingadores. 
 
 Características principais 
 Altura de 10 cm, ideal para exibir ou jogar. 
 Construção em vinil de alta qualidade, durável e com detalhes autênticos. 
 Produto MARVEL licenciado oficialmente, garantindo originalidade e fidelidade em cada figura. 
 Colecione e jogue 
 Complete sua coleção reunindo todos os personagens e recrie as melhores aventuras dos Vingadores em sua casa. Essas figuras Ooshies são perfeitas para crianças, fãs e colecionadores que desejam reviver as histórias do universo Marvel ou dar um toque especial às suas prateleiras. 
 
 Benefícios 
 Produto adequado para todas as idades. 
 Presente ideal para aniversários, comemorações e ocasiões especiais 
 Apresentação individual: escolha seu personagem favorito ou use vários para expandir seu universo Marvel. 
 Não perca a chance de ter os heróis mais icônicos no formato Ooshies! Adicione ação e diversão à sua vida diária com esses bonecos colecionáveis da Marvel.",MLB-DOLL_AND_ACTION_FIGURE_SETS
False,"O título sugere um brinquedo ou modelo colecionável (ERTL é uma marca conhecida de brinquedos agrícolas), sem indicação de materiais perigosos.",MLB32621333,Agricola ERTL 145941,,MLB-DOLL_AND_ACTION_FIGURE_VEHICLES
